category,patch_file,dissimilarity_d1,dissimilarity_d3,dissimilarity_d5,correlation_d1,correlation_d3,correlation_d5,contrast_d1,contrast_d3,contrast_d5,energy_d1,energy_d3,energy_d5,homogeneity_d1,homogeneity_d3,homogeneity_d5,ASM_d1,ASM_d3,ASM_d5
carbon,carbon_patch_0000_0000.png,3.0359414234453515,5.053463994394038,7.059321047530512,0.7526493979436277,0.41675885477687435,0.07912310692505445,22.608412302762154,53.35358238063727,84.22541097862354,0.1986713384624347,0.16570572201188247,0.13836034884605017,0.4030647302786306,0.3140150282174097,0.22562446907386408,0.039681908052050956,0.02760072352712512,0.019969847459446417
carbon,carbon_patch_0000_0128.png,3.434456907976321,5.702262794469618,7.66310679839448,0.7368301411181403,0.3887991866187013,0.08914503090003845,28.53026187302379,66.30262493701153,98.8815991973289,0.18621984180185472,0.1564318289217123,0.12775256034870364,0.37677799024066494,0.2905926562715626,0.21017311633815178,0.03487299546105747,0.024630787665674395,0.017243009259622966
carbon,carbon_patch_0000_0256.png,3.786709885919777,6.2935272226946175,8.12450885605693,0.7202280627870753,0.3532434609294016,0.09264765589256409,34.68484198687152,80.37465460837083,112.48860560592776,0.1808814444294672,0.15287468096857476,0.1234906295869048,0.3606399788738249,0.2767213516248684,0.2030153619709908,0.032908681347866536,0.023529747970525667,0.016222973229185703
carbon,carbon_patch_0128_0000.png,3.280470154690315,5.637155714600644,8.050960463672649,0.7767825335769463,0.4410987623754701,0.08284479644564696,26.587124947687435,66.54136421327772,109.18663426874734,0.1857229928643436,0.15528919151652668,0.12958959080980545,0.3888602237547739,0.3009731353795808,0.21166867786288357,0.03468487068958351,0.02423708793102865,0.01742571962947831
carbon,carbon_patch_0128_0128.png,3.838156063030882,6.377436004031218,8.683088346293008,0.7504382996996535,0.4076392136433046,0.09329581773215753,34.618570514484844,81.9673127676993,125.67239415124283,0.16944954298748585,0.14411272869676373,0.1165358140495722,0.3499181921791284,0.27202764232009935,0.19361069356432667,0.028880514734921675,0.02087675701807712,0.014277507842024353
carbon,carbon_patch_0128_0256.png,4.266563841721437,7.155482473544952,9.362959851775086,0.7354589144869812,0.3664625774316935,0.09222148071615523,42.73222594492071,102.31413255857854,146.6857890431344,0.16744002252619147,0.14165684624882813,0.11406881711282574,0.3365732019778017,0.25977763043980456,0.18868349295113696,0.028203979156826573,0.02018026033988731,0.013839838915127512
carbon,carbon_patch_0256_0000.png,3.374348877604006,5.67959498614259,8.062158030041505,0.7705451191582285,0.44136380788859614,0.08780230524279342,27.61061827201783,67.26795459341119,109.76856224699229,0.17788792467225215,0.14912204033107135,0.12591975306612452,0.37792359413369564,0.29481626132076966,0.2118882679914708,0.031828158402496504,0.022346104244670224,0.016436754721220644
carbon,carbon_patch_0256_0128.png,3.9086577118466836,6.375911588246399,8.6292962537171,0.7409727851022625,0.4079797336859805,0.1012935909818245,35.84635630599389,82.00746646667899,124.60895257721363,0.1717764755621895,0.1466165721952633,0.11931478030260295,0.3491882700260729,0.27443229198137675,0.19737929583686192,0.029682899195880005,0.02163662658628436,0.015029017979140552
carbon,carbon_patch_0256_0256.png,4.22984608469217,6.881998507967987,8.911967934004382,0.7184357513101135,0.3607012569516943,0.09795066674913337,41.27794776683306,93.85314340435215,132.32530901883274,0.16363410255941815,0.13942520978245132,0.11331096622801029,0.33230828739627627,0.2610900666456465,0.1886504590603015,0.026935286185347292,0.019545556935714577,0.013619728875982689
gres,Gres_patch_0000_0000.png,4.691654492683986,5.105407234189948,5.1201406425809735,0.14824331149627032,0.00014576318538832257,-0.00016661296564687584,37.49154061589382,43.980160344230036,44.059601087482974,0.07066133526119978,0.06921540505130096,0.06925919442005846,0.2039587529522655,0.18854163304515753,0.18703990818622154,0.004993992906336752,0.0047907759453189955,0.004796839824407871
gres,Gres_patch_0000_0128.png,4.618208685636127,5.047867012314156,5.0295551370047615,0.14741814247682375,-0.006393805627711545,0.0025575576414797884,36.416222695726766,42.99461480772836,42.688679429535426,0.07157339782517437,0.07019059083323252,0.07030890508478624,0.20654788889518488,0.1890884504621148,0.1890125870271635,0.005123447604898364,0.004926724165323135,0.004943353220521871
